entropy,executable_ext,script_ext,doc_or_media_ext,valid_pe,embedded_pe,obfuscation,suspicious_strings,label,path
0.6642769013623552,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/yay-12.5.7/cmd_test.go
0.5942563305480265,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/yay-12.5.7/errors.go
0.6416854516786783,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/yay-12.5.7/get.go
0.620977652242355,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/yay-12.5.7/go.mod
0.7315066781135563,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/yay-12.5.7/go.sum
0.6535885994838622,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/yay-12.5.7/local_install.go
0.6673301593448386,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/yay-12.5.7/local_install_test.go
0.6425109760239917,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/yay-12.5.7/main.go
0.6564079792517687,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/yay-12.5.7/print.go
0.6508243482315971,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/yay-12.5.7/print_test.go
0.6401683840502728,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/yay-12.5.7/query.go
0.636709272491717,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/yay-12.5.7/query_test.go
0.6484220299564455,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/yay-12.5.7/sync.go
0.6623660395840866,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/yay-12.5.7/sync_test.go
0.6543982037065043,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/yay-12.5.7/vcs.go
0.6277187331051455,0,0,0,0,0,0,0.0,1,/home/mr1jk1/Documents/eli/yay/src/yay-12.5.7/vote.go
